position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity,cue_phrases,centrality
0.99,2,0,0,0.3,0.02852349,773.6,17,1,12,5,0,0.01,0.013309949
0.99,0,3,2,0.24,0.016778523,1169.42,10,1,13,3,4,0,0.016696437
0.99,2,0,0,0.29,0.041946309,507.06,23,1,9,2,1,0.02,0.013172753
0.99,0,1,0,0.3,0.025167785,872.61,15,1,10,7,0,0.01,0.014029317
0.99,0,1,0,0.26,0.02852349,793.81,13,0,7,5,1,0.01,0.016679673
0.99,0,1,0,0.21,0.025167785,975.04,15,0,8,2,1,0.03,0.016656263
0.99,0,0,0,0.13,0.018456376,1027.84,9,0,5,2,0,0.01,0.011286834
0.98,0,0,0,0.25,0.021812081,980.28,13,0,12,6,1,0.03,0.01654458
0.98,0,2,1,0.31,0.035234899,758.63,19,2,12,4,3,0.03,0.011999439
0.98,0,1,0,0.31,0.011744966,809.53,7,0,8,4,1,0.01,0.011874271
0.98,0,0,0,0.29,0.008389262,1146.52,5,0,6,1,0,0,0.01489161
0.98,0,1,0,0.23,0.021812081,595.29,11,0,14,1,0,0,0.015871705
0.98,0,1,0,0.16,0.026845638,609.83,15,1,6,1,1,0.02,0.012707878
0.98,0,1,0,0.29,0.006711409,356.22,3,1,7,3,1,0.01,0.014522513
0.98,0,1,0,0.22,0.023489933,513.9,12,1,6,2,1,0.12,0.016513418
0.98,0,1,0,0.17,0.025167785,717.48,14,0,14,2,1,0,0.014247589
0.98,0,6,1,0.26,0.018456376,587.51,8,1,19,3,2,0.01,0.01583237
0.98,0,0,0,0.26,0.036912752,630.42,20,0,8,4,0,0,0.014049687
0.98,0,0,0,0.29,0.013422819,938.67,8,0,5,3,0,0,0.014703716
0.98,0,0,0,0.19,0.015100671,566.44,8,1,3,3,0,0,0.013030972
0.98,2,2,4,0.24,0.026845638,661.32,15,14,19,4,11,0,0.014030989
0.98,4,5,2,0.33,0.011744966,674.62,7,14,20,3,6,0.03,0.012050021
0.98,0,1,1,0.31,0.023489933,352.18,10,0,11,3,1,0,0.011798515
0.98,0,0,0,0.29,0.020134228,900.95,12,0,5,1,0,0,0.014028348
0.98,0,0,0,0.24,0.02852349,403.55,13,0,9,6,0,0.03,0.018086875
0.98,2,0,0,0.25,0.025167785,793.96,13,0,4,3,0,0.02,0.01567407
0.97,0,0,0,0.31,0.018456376,1129.21,10,0,4,1,0,0.01,0.013508067
0.97,0,1,0,0.23,0.025167785,737.18,9,1,8,8,0,0.01,0.017631662
0.97,0,0,1,0.17,0.013422819,661.36,8,0,5,3,1,0,0.013171965
0.97,0,0,0,0.2,0.025167785,450.69,13,0,7,7,0,0.01,0.014333035
0.97,1,23,5,0.16,0.033557047,902.17,17,7,40,7,11,0.01,0.014178283
0.97,0,0,1,0.21,0.02852349,1095.92,15,3,44,20,20,0,0.014571904
0.97,0,3,4,0.27,0.021812081,793.26,13,3,65,24,10,0.01,0.014727452
0.97,0,0,0,0.24,0.033557047,997.94,19,0,11,7,2,0.01,0.014901134
0.97,4,2,0,0.27,0.010067114,692.56,3,3,16,6,1,0.01,0.014339276
0.97,0,1,1,0.26,0.016778523,1046.69,10,0,10,4,3,0,0.015355561
0.97,2,1,0,0.26,0.021812081,535.95,10,0,8,1,3,0.01,0.014355983
0.97,2,0,1,0.3,0.023489933,958.06,12,1,12,6,4,0.02,0.013583202
0.97,0,0,0,0.24,0.016778523,689.39,10,0,8,5,0,0.01,0.015309089
0.97,0,0,0,0.28,0.018456376,548.68,11,0,8,5,0,0,0.014948309
0.97,0,1,1,0.27,0.023489933,658.22,13,0,10,2,1,0.07,0.012638439
0.97,0,0,0,0.25,0.023489933,432.55,11,0,6,3,0,0.02,0.014303633
0.97,0,0,0,0.25,0.023489933,575.11,13,0,6,3,0,0.01,0.0142112
0.97,0,3,1,0.26,0.026845638,1057.96,16,2,14,3,3,0.01,0.013318397
0.96,0,0,0,0.29,0.026845638,755.34,14,0,2,3,0,0.03,0.014480383
0.96,0,0,0,0.29,0.015100671,599.11,9,0,2,2,0,0.01,0.013351221
0.96,0,0,0,0.24,0.025167785,677.31,15,0,4,4,0,0.01,0.014639182
0.96,0,0,0,0.25,0.018456376,768.6,11,0,6,2,0,0.01,0.01543768
0.96,0,0,0,0.24,0.036912752,507.39,21,0,2,1,0,0.01,0.015600144
0.96,0,0,0,0.2,0.010067114,388.6,6,0,6,1,1,0.01,0.015169528
0.96,0,0,0,0.15,0.010067114,538.55,6,0,11,1,0,0,0.012952621
0.96,0,0,0,0.19,0.001677852,1285.48,1,0,5,2,1,0.02,0.013409496
0.96,0,1,1,0.25,0.010067114,800.08,6,0,15,3,2,0,0.015289125
0.96,0,0,0,0.2,0.001677852,1285.48,1,0,6,1,1,0.05,0.016531578
0.96,0,0,0,0.23,0.015100671,470.83,9,0,3,1,0,0,0.014854096
0.96,2,1,0,0.27,0.001677852,1285.48,1,0,8,4,0,0.02,0.014498682
0.96,0,0,0,0.18,0.016778523,1062.31,9,0,2,5,0,0,0.015885455
0.96,0,0,1,0.22,0.001677852,1285.48,1,0,11,1,1,0,0.01411024
0.96,0,0,0,0.26,0.020134228,817.7,10,0,4,2,0,0,0.015473464
0.96,0,0,0,0.16,0.003355705,1372.23,2,0,10,4,0,0.03,0.012730378
0.96,0,1,1,0.26,0.025167785,850.91,14,1,10,4,2,0,0.014332259
0.96,0,0,0,0.27,0.001677852,1285.48,1,0,7,2,0,0.01,0.015843885
0.95,0,0,0,0.22,0.010067114,1032.25,6,0,9,3,0,0,0.016920046
0.95,0,0,0,0.25,0.001677852,1285.48,1,0,5,3,0,0.03,0.015166818
0.95,0,0,0,0.22,0.016778523,1122.94,10,0,8,4,0,0,0.013697748
0.95,0,0,0,0.21,0.001677852,1285.48,1,0,11,5,0,0.03,0.015462907
0.95,0,0,1,0.18,0.020134228,753.1,12,0,10,4,1,0,0.013331508
0.95,0,0,0,0.28,0.001677852,1285.48,1,0,6,2,3,0.02,0.013806306
0.95,0,0,0,0.26,0.013422819,1009.5,8,0,11,6,0,0,0.015481719
0.95,0,0,0,0.28,0.001677852,1285.48,1,0,4,2,0,0.04,0.01528214
0.95,0,0,0,0.25,0.013422819,915.12,7,0,4,3,0,0,0.01321982
0.95,0,0,0,0.19,0.001677852,1285.48,1,0,7,2,1,0.01,0.013505381
0.95,0,0,1,0.28,0.013422819,847.14,8,0,10,1,2,0,0.014088672
0.95,0,0,0,0.28,0.010067114,282.12,6,0,6,2,1,0.01,0.013589301
0.95,2,0,0,0.26,0.001677852,1285.48,1,0,6,1,0,0,0.016309433
0.95,4,1,1,0.27,0.011744966,463.02,7,1,10,2,2,0,0.013880908
0.95,2,4,1,0.25,0.001677852,1285.48,1,3,7,3,2,0.02,0.016270075
0.95,0,0,0,0.28,0.015100671,485.79,9,0,10,2,2,0,0.012966018
0.95,0,0,0,0.27,0.001677852,1285.48,1,0,11,2,1,0.01,0.016293136
0.95,0,0,0,0.28,0.010067114,235.66,6,0,7,6,0,0,0.014065201
0.95,0,0,0,0.25,0.001677852,1285.48,1,0,3,4,0,0.04,0.014346216
0.94,0,0,0,0.25,0.010067114,249.38,6,0,9,2,0,0,0.013038663
0.94,0,0,0,0.21,0.001677852,1285.48,1,0,7,1,0,0.01,0.014565113
0.94,0,1,1,0.26,0.011744966,335.74,6,0,11,4,2,0,0.016816634
0.94,0,6,1,0.25,0.001677852,1285.48,1,0,4,0,1,0.01,0.013925089
0.94,0,1,2,0.27,0.008389262,677.5,5,0,4,1,2,0,0.016379777
0.94,0,0,1,0.18,0.001677852,1285.48,1,0,1,0,1,0.02,0.011624797
0.94,0,1,1,0.19,0.008389262,488.26,5,0,4,2,1,0,0.014372692
0.94,0,0,0,0.13,0.001677852,1285.48,1,0,1,0,0,0.02,0.005971144
0.94,0,0,1,0.26,0.010067114,423.82,6,0,4,3,2,0,0.016191644
0.94,0,0,0,0.17,0.001677852,1285.48,1,0,1,0,0,0,0.00952507
0.94,2,1,1,0.2,0.006711409,293,3,0,9,1,2,0,0.015713198
0.94,0,0,0,0.22,0.001677852,1285.48,1,0,1,0,0,0.02,0.012740946
0.94,0,0,1,0.24,0.021812081,527.97,11,0,7,3,2,0,0.014903483
0.94,0,0,2,0.22,0.001677852,1285.48,1,1,2,0,4,0.02,0.012740946
0.94,2,2,1,0.22,0.013422819,429.34,8,0,11,2,1,0,0.017297986
0.94,0,0,0,0.12,0.001677852,1285.48,1,0,1,0,0,0.01,0.008705667
0.94,0,1,1,0.27,0.011744966,435.06,6,3,5,2,1,0,0.015775639
0.94,0,0,0,0.22,0.001677852,1285.48,1,0,1,0,0,0.01,0.012740946
0.93,0,1,1,0.19,0.011744966,263.07,6,3,8,2,2,0,0.013257525
0.93,0,0,1,0.22,0.001677852,1285.48,1,0,0,0,1,0.01,0.012740946
0.93,0,0,0,0.23,0.006711409,400,4,0,1,0,0,0,0.015284055
0.93,2,1,1,0.05,0.001677852,1285.48,1,7,10,3,1,0.02,0.00354542
0.93,0,0,0,0.22,0.011744966,325.79,6,0,1,0,0,0,0.012740946
0.93,0,1,1,0.24,0.001677852,1285.48,1,3,6,2,2,0.01,0.015674449
0.93,0,0,0,0.22,0.006711409,560.03,4,0,1,0,0,0,0.012740946
0.93,0,1,1,0.22,0.001677852,8.52,0,2,7,1,1,0.02,0.017505785
0.93,0,0,0,0.22,0.013422819,335.94,8,0,1,0,0,0,0.012740946
0.93,0,1,2,0.24,0.011744966,711.54,7,3,7,1,4,0.03,0.016242842
0.93,0,1,1,0.22,0.001677852,1285.48,1,5,5,1,6,0.02,0.012740946
0.93,0,0,2,0.19,0.015100671,872.7,9,0,1,0,2,0,0.016049337
0.93,0,0,2,0.2,0.001677852,1285.48,1,3,6,2,2,0.03,0.015265946
0.93,0,0,0,0.16,0.011744966,336.39,6,0,1,0,0,0,0.00905426
0.93,0,0,1,0.29,0.001677852,1285.48,1,0,4,3,2,0.03,0.01412576
0.93,0,0,1,0.22,0.011744966,571.59,7,0,1,0,1,0,0.012740946
0.93,0,0,1,0.26,0.001677852,1285.48,1,2,5,1,1,0.04,0.015465158
0.93,0,0,0,0.15,0.016778523,834.44,10,0,1,0,0,0,0.008990398
0.93,0,0,1,0.27,0.001677852,1285.48,1,4,5,1,1,0.04,0.01674688
0.92,0,0,0,0.22,0.010067114,867.99,5,0,1,0,0,0,0.012740946
0.92,0,2,1,0.32,0.001677852,1285.48,1,4,7,1,1,0.02,0.012777711
0.92,0,0,0,0.22,0.011744966,729.43,6,0,1,0,0,0,0.012740946
0.92,0,0,1,0.28,0.001677852,1285.48,1,1,5,1,1,0.04,0.015187365
0.92,0,0,0,0.22,0.006711409,650.87,4,0,1,0,0,0,0.012740946
0.92,0,0,1,0.3,0.001677852,1285.48,1,0,4,1,1,0,0.013453091
0.92,0,0,0,0.22,0.006711409,830.32,4,0,1,0,0,0,0.012740946
0.92,0,0,1,0.19,0.001677852,1285.48,1,0,4,1,1,0.02,0.016244684
0.92,0,0,0,0.22,0.008389262,946.68,5,0,1,0,0,0,0.012740946
0.92,0,0,1,0.19,0.001677852,1285.48,1,3,4,1,1,0.03,0.012781844
0.92,0,0,0,0.22,0.016778523,896.51,10,0,1,0,0,0,0.012740946
0.92,0,3,2,0.2,0.010067114,513.43,5,2,9,4,4,0.05,0.017100711
0.92,0,0,0,0.22,0.008389262,785.29,5,0,1,0,0,0,0.012740946
0.92,0,0,1,0.24,0.001677852,1285.48,1,0,4,4,1,0.04,0.016948966
0.92,0,0,0,0.22,0.011744966,799.78,7,0,1,0,0,0,0.012740946
0.92,0,0,1,0.28,0.001677852,1285.48,1,0,3,3,2,0.02,0.015692855
0.92,0,0,0,0.22,0.016778523,969.64,10,0,1,0,0,0,0.012740946
0.92,0,0,1,0.22,0.001677852,1285.48,1,0,4,3,1,0.03,0.014449366
0.91,0,0,0,0.22,0.016778523,1006.89,9,0,1,0,0,0,0.012740946
0.91,0,0,1,0.22,0.001677852,1285.48,1,0,2,1,1,0.04,0.015057784
0.91,0,0,0,0.22,0.010067114,496.58,6,0,1,0,0,0,0.012740946
0.91,0,0,1,0.2,0.001677852,1285.48,1,1,4,2,1,0.01,0.014824923
0.91,0,0,0,0.22,0.016778523,909.53,10,0,1,0,0,0,0.012740946
0.91,0,0,1,0.27,0.001677852,1285.48,1,0,3,2,1,0.03,0.015973075
0.91,0,0,0,0.22,0.013422819,1067.6,8,0,1,0,0,0,0.012740946
0.91,0,1,1,0.22,0.001677852,1285.48,1,1,5,1,5,0.02,0.016365281
0.91,0,0,0,0.14,0.018456376,900.48,11,0,1,0,0,0,0.009584382
0.91,0,0,1,0.24,0.001677852,1285.48,1,0,6,1,3,0.03,0.015739454
0.91,0,0,0,0.15,0.018456376,883.78,9,0,1,0,0,0,0.0090011
0.91,1,1,2,0.22,0.001677852,1285.48,1,0,7,2,3,0.03,0.017736934
0.91,0,0,0,0.22,0.016778523,1032.72,10,0,1,0,0,0,0.012740946
0.91,0,0,1,0.23,0.003355705,650.57,1,0,5,2,1,0.03,0.017523278
0.91,0,0,0,0.22,0.018456376,902.38,11,0,1,0,0,0,0.012740946
0.91,0,0,1,0.22,0.001677852,1285.48,1,0,4,5,1,0.03,0.015746264
0.91,0,0,0,0.22,0.016778523,904.7,9,0,1,0,0,0,0.012740946
0.91,0,0,3,0.28,0.001677852,1285.48,1,0,6,6,3,0.03,0.014325427
0.9,0,0,0,0.22,0.011744966,711.77,7,0,1,0,0,0,0.012740946
0.9,0,0,1,0.27,0.001677852,1285.48,1,0,5,1,3,0.02,0.012888096
0.9,0,0,0,0.22,0.006711409,561.65,4,0,1,0,0,0,0.012740946
0.9,0,0,1,0.25,0.001677852,1285.48,1,0,5,2,2,0.05,0.01577671
0.9,0,0,0,0.22,0.010067114,585.85,6,0,1,0,0,0,0.012740946
0.9,0,0,0,0.24,0.001677852,1285.48,1,0,4,1,1,0.03,0.016106483
0.9,0,0,0,0.2,0.003355705,290.49,2,0,1,0,0,0,0.011951562
0.9,0,0,0,0.22,0.001677852,1285.48,1,0,3,2,1,0.08,0.016454363
0.9,0,0,0,0.22,0.003355705,1058.84,2,0,1,0,0,0,0.012740946
0.9,0,0,0,0.24,0.001677852,367.63,1,0,4,1,0,0,0.016743416
0.9,0,0,0,0.22,0.001677852,1285.48,1,0,1,0,0,0,0.012740946
0.9,0,0,1,0.23,0.011744966,398.63,7,0,8,2,3,0,0.014588681
0.9,0,2,3,0.22,0.006711409,645.41,4,1,6,0,4,0.04,0.012740946
0.9,0,0,1,0.25,0.013422819,323.88,8,0,3,2,1,0,0.016444787
0.9,0,0,0,0.22,0.001677852,1285.48,1,0,1,0,0,0.03,0.015522756
0.9,0,0,1,0.24,0.003355705,1058.84,2,0,5,2,2,0,0.015136424
0.9,0,0,0,0.22,0.001677852,367.63,1,0,1,0,0,0,0.012740946
0.9,0,0,1,0.24,0.001677852,1285.48,1,0,7,2,3,0,0.017093415
0.9,0,0,0,0.22,0.015100671,340.91,9,0,1,0,0,0,0.012740946
0.89,0,0,1,0.29,0.015100671,353.68,8,0,8,1,2,0.06,0.014612691
0.89,0,0,0,0.22,0.005033557,253.55,2,0,1,0,0,0,0.012740946
0.89,0,0,1,0.22,0.011744966,1041.87,6,0,5,2,1,0,0.014705597
0.89,0,0,0,0.22,0.006711409,1333.6,4,0,1,0,0,0,0.012740946
0.89,0,0,1,0.21,0.038590604,787.81,23,0,8,1,2,0,0.015554238
0.89,0,0,1,0.22,0.003355705,243.2,2,0,1,0,1,0,0.012740946
0.89,0,1,1,0.28,0.005033557,209.67,3,0,7,1,2,0,0.014513082
0.89,0,0,0,0.13,0.05033557,311.94,24,0,1,0,0,0,0.007552435
0.89,0,0,1,0.25,0.006711409,466.11,3,0,9,2,2,0,0.016272904
0.89,0,0,0,0.22,0.018456376,511.55,11,0,1,0,0,0,0.012740946
0.89,0,0,2,0.25,0.008389262,440.05,5,0,10,1,4,0,0.015048512
0.89,0,0,0,0.22,0.038590604,625.39,23,0,1,0,0,0,0.012740946
0.89,0,0,1,0.26,0.005033557,218.4,2,0,9,1,2,0,0.015590427
0.89,0,0,0,0.22,0.003355705,132.37,2,0,2,0,0,0,0.012740946
0.89,0,0,1,0.23,0.010067114,385.4,5,0,10,1,2,0,0.015244794
0.89,1,0,0,0.21,0.008389262,659.35,5,0,1,0,0,0,0.012764666
0.89,0,0,1,0.24,0.001677852,91.91,1,0,7,3,3,0,0.015440067
0.89,0,0,0,0.19,0.001677852,62.15,1,0,1,0,0,0,0.011345565
0.88,0,0,1,0.24,0.008389262,595.41,5,0,5,2,2,0,0.015720601
0.88,0,0,0,0.22,0.006711409,608.75,4,0,1,0,0,0,0.012740946
0.88,0,0,1,0.23,0.065436242,447.62,35,0,3,2,2,0,0.016486511
0.88,0,0,0,0.22,0.001677852,91.91,1,0,1,0,0,0,0.012740946
0.88,0,0,1,0.21,0.003355705,574.96,2,0,4,3,2,0,0.014540928
0.88,0,0,0,0.22,0.030201342,259.47,16,0,1,0,0,0,0.012740946
0.88,0,0,1,0.25,0.003355705,442.72,2,0,1,1,2,0.01,0.016668116
0.88,0,0,0,0.22,0.003355705,752.86,2,0,1,0,0,0,0.012740946
0.88,0,0,1,0.15,0.003355705,1360.6,2,0,2,1,1,0,0.013127081
0.88,0,0,0,0.22,0.026845638,813.09,16,0,0,1,0,0,0.012740946
0.88,0,0,0,0.22,0.001677852,91.91,1,0,1,0,0,0.01,0.013672813
0.88,0,0,0,0.16,0.005033557,993.04,3,0,5,1,1,0,0.0130624
0.88,0,2,2,0.2,0.018456376,378.59,11,1,3,0,3,0,0.011951562
0.88,2,0,0,0.21,0.003355705,799.94,2,0,7,2,1,0,0.016686729
0.88,0,0,0,0.21,0.003355705,829.31,2,0,1,0,0,0,0.01417044
0.88,0,0,1,0.23,0.005033557,498.43,3,0,2,1,1,0,0.017237135
0.88,0,0,0,0.22,0.038590604,396.04,20,0,0,1,0,0,0.012740946
0.88,0,0,0,0.2,0.003355705,1315.12,2,0,1,0,0,0,0.014008842
0.88,2,0,0,0.16,0.006711409,353.15,4,0,8,2,1,0,0.0130624
0.87,0,10,0,0.2,0.010067114,347.06,5,0,4,0,0,0,0.011951562
0.87,0,1,0,0.19,0.001677852,933.43,1,3,3,0,1,0,0.015749958
0.87,2,3,0,0.21,0.003355705,180.15,2,0,6,0,0,0,0.017307046
0.87,2,1,1,0.13,0.083892617,365.58,41,0,3,0,1,0,0.009794758
0.87,2,8,3,0.26,0.008389262,506.56,5,20,23,0,3,0,0.014624436
0.87,0,0,1,0.2,0.021812081,344.23,12,2,2,0,1,0,0.013677073
0.87,0,0,0,0.28,0.016778523,442.68,10,1,2,1,0,0,0.014984909
0.87,0,7,1,0.19,0.021812081,625.33,12,10,22,4,1,0.02,0.013577522
0.87,0,2,0,0.29,0.023489933,784.88,13,4,4,0,0,0.01,0.014638104
0.87,0,6,7,0.25,0.016778523,635.59,8,3,15,0,9,0.01,0.016550658
0.87,0,0,0,0.22,0.015100671,616.39,8,1,5,0,0,0.01,0.015566301
0.87,0,2,1,0.23,0.030201342,531.2,13,5,18,4,1,0.03,0.01450936
0.87,0,0,0,0.16,0.020134228,564.65,9,3,3,0,0,0.03,0.012343123
0.87,0,0,0,0.27,0.025167785,851.92,12,0,2,0,0,0.03,0.016223338
0.87,0,0,1,0.22,0.020134228,633.1,7,4,6,0,2,0.03,0.016524986
0.87,0,1,1,0.11,0.031879195,688.17,17,0,4,1,1,0,0.009118043
0.87,0,0,1,0.23,0.05704698,703.71,33,0,1,0,1,0.02,0.014991449
0.87,0,0,0,0.2,0.02852349,811.11,17,0,1,0,0,0.02,0.015065432
0.86,0,0,0,0.11,0.038590604,820.61,22,0,4,0,0,0.03,0.007538398
0.86,0,0,1,0.16,0.018456376,698.19,10,0,2,1,1,0.02,0.01182437
0.86,2,6,3,0.16,0.023489933,764.88,13,12,35,2,12,0.01,0.01454677
0.86,0,0,1,0.21,0.016778523,848.34,9,0,1,0,1,0.01,0.015659855
0.86,0,0,0,0.32,0.018456376,547.89,11,0,2,0,0,0.03,0.012931839
0.86,0,0,1,0.11,0.026845638,385.49,11,0,14,4,1,0.02,0.007538398
0.86,0,0,1,0.26,0.030201342,919.17,16,0,2,0,1,0,0.01598101
0.86,0,0,1,0.29,0.018456376,307.42,8,0,2,0,1,0.02,0.012551556
0.86,0,0,1,0.19,0.010067114,557.12,6,0,2,0,2,0,0.014476487
0.86,0,1,1,0.09,0.025167785,563.71,14,2,17,0,5,0,0.006385378
0.86,0,0,1,0.23,0.013422819,436.85,7,0,1,0,1,0.01,0.01559236
0.86,0,0,1,0.27,0.038590604,602.92,23,0,0,0,1,0,0.014760717
0.86,2,0,0,0.11,0.033557047,770.85,20,0,3,0,1,0,0.008261657
0.86,0,0,2,0.05,0.018456376,402.59,7,3,10,0,3,0,0.003839891
0.86,0,0,1,0.19,0.021812081,836.21,12,2,2,0,1,0,0.01454759
0.86,0,0,0,0.26,0.016778523,677.82,10,1,1,1,0,0.02,0.016779161
0.86,0,0,0,0.17,0.013422819,1125.87,7,0,3,0,1,0.01,0.014144927
0.86,0,6,3,0.19,0.016778523,657.37,8,6,22,1,4,0,0.014554183
0.85,0,0,0,0.19,0.011744966,929.14,7,2,2,0,0,0.01,0.015730787
0.85,0,0,1,0.29,0.060402685,698.49,36,2,4,0,1,0,0.015520305
0.85,0,1,1,0.14,0.018456376,919.39,10,0,5,0,1,0.02,0.011625807
0.85,0,1,0,0.12,0.016778523,544.54,5,1,1,0,1,0.02,0.009270088
0.85,0,1,0,0.24,0.023489933,478.19,13,1,2,0,0,0,0.017178123
0.85,4,19,5,0.17,0.015100671,764.58,9,9,40,7,11,0,0.013324214
0.85,0,0,0,0.11,0.020134228,720.35,11,1,2,2,1,0.01,0.009325667
0.85,0,0,0,0.31,0.001677852,105.88,1,0,3,3,0,0,0.012742898
0.85,0,0,0,0.2,0.046979866,966.62,27,0,4,2,2,0,0.015312222
0.85,0,1,2,0.22,0.031879195,602.98,16,1,4,4,4,0,0.017261193
0.85,0,0,0,0.17,0.015100671,762.43,8,0,5,3,2,0.01,0.014011509
0.85,0,0,0,0.24,0.023489933,377.95,13,0,3,4,3,0.01,0.01626428
0.85,0,0,0,0.26,0.013422819,681.8,8,0,3,3,0,0.01,0.014169293
0.85,0,0,0,0.24,0.020134228,1020.63,12,0,6,4,2,0.01,0.01504355
0.85,0,0,0,0.24,0.025167785,697.44,14,0,5,3,0,0.01,0.013416626
0.85,0,0,0,0.22,0.011744966,425.3,7,0,5,5,1,0.01,0.017674304
0.85,0,0,1,0.27,0.020134228,409.76,8,0,5,2,1,0,0.016477666
0.85,2,1,2,0.29,0.015100671,751.92,9,0,9,4,2,0.02,0.01293416
0.85,2,3,1,0.24,0.013422819,518.05,8,3,20,8,3,0,0.014282643
0.84,0,0,0,0.24,0.020134228,657.76,11,0,9,3,1,0,0.016191432
0.84,0,0,0,0.3,0.018456376,780.08,11,0,10,6,1,0.03,0.012388211
0.84,0,0,0,0.31,0.021812081,772.58,13,0,5,3,1,0.02,0.010155366
0.84,0,2,1,0.33,0.013422819,731.52,7,0,9,4,1,0.01,0.011739213
0.84,0,0,0,0.26,0.030201342,804.39,16,0,5,5,0,0.02,0.016105717
0.84,0,0,0,0.34,0.018456376,793.12,11,0,6,4,0,0.01,0.010998934
0.84,0,0,0,0.28,0.010067114,680.06,6,0,9,2,0,0.02,0.016662815
0.84,0,2,0,0.26,0.001677852,536.48,1,1,14,3,2,0,0.015758153
0.84,0,0,0,0.19,0.008389262,871.99,4,0,5,3,2,0,0.014014518
0.84,0,0,0,0.23,0.020134228,1235.26,12,0,4,1,1,0,0.014472411
0.84,0,0,0,0.18,0.025167785,602.39,11,0,8,5,2,0.03,0.01387584
0.84,0,0,1,0.22,0.040268456,813.85,23,0,5,2,2,0.01,0.01507139
0.84,0,0,0,0.22,0.021812081,790.37,12,0,13,8,0,0.02,0.013720923
0.84,0,0,2,0.17,0.018456376,438.46,10,0,13,5,2,0.01,0.013813587
0.84,0,0,0,0.31,0.008389262,395.15,5,2,6,5,2,0.02,0.012255831
0.84,0,0,0,0.23,0.013422819,650.73,7,0,7,4,0,0,0.013844369
0.84,0,0,0,0.26,0.026845638,903.63,16,0,5,2,0,0.01,0.014539041
0.84,0,0,0,0.28,0.011744966,789,7,0,6,1,0,0.01,0.013046496
0.83,0,0,0,0.28,0.008389262,637.87,5,0,4,4,0,0.01,0.014827317
0.83,0,0,0,0.25,0.018456376,813.6,10,0,5,1,0,0,0.015835427
0.83,0,2,1,0.16,0.011744966,425.3,7,1,20,7,4,0.01,0.01100906
0.83,0,0,0,0.3,0.008389262,522.55,5,0,6,3,1,0,0.01352869
0.83,0,0,0,0.23,0.020134228,409.76,8,0,7,1,0,0,0.014859038
0.83,0,0,0,0.3,0.011744966,858.23,7,0,5,6,0,0.02,0.012226332
0.83,0,0,0,0.16,0.006711409,329.78,4,0,5,3,0,0,0.013778975
0.83,0,0,1,0.28,0.013422819,507.16,8,0,8,3,1,0.03,0.012680282
0.83,0,0,0,0.28,0.026845638,698.2,16,0,0,0,0,0,0.014438663
0.83,8,4,1,0.25,0.003355705,1061.23,2,12,24,2,2,0.01,0.016822063
0.83,0,1,1,0.08,0.015100671,580.93,8,2,9,3,2,0,0.006077017
0.83,0,1,0,0.3,0.015100671,824.88,9,1,6,2,0,0.03,0.013858005
0.83,2,2,1,0.3,0.025167785,729.97,15,3,7,6,1,0.02,0.011221875
0.83,0,1,0,0.25,0.011744966,962.13,7,1,5,3,1,0.03,0.016607563
0.83,0,1,0,0.17,0.015100671,645.61,9,0,9,4,0,0.03,0.014457406
0.83,0,1,0,0.21,0.021812081,684.46,13,0,10,5,0,0,0.015312261
0.83,0,0,0,0.26,0.013422819,731.52,7,0,5,2,0,0,0.015025052
0.83,0,1,0,0.28,0.018456376,881.86,9,0,10,2,1,0.02,0.013257946
0.83,0,3,1,0.24,0.020134228,746.08,11,2,8,1,3,0.03,0.013578934
0.82,0,1,0,0.3,0.016778523,884.54,10,1,6,3,1,0.01,0.013512144
0.82,0,1,0,0.25,0.021812081,845.97,13,0,6,3,0,0.01,0.015849296
0.82,0,0,0,0.29,0.020134228,793.13,12,0,8,3,0,0,0.014591135
0.82,0,0,0,0.25,0.015100671,613.23,9,0,6,2,3,0.01,0.015331619
0.82,0,1,0,0.28,0.018456376,733.41,11,0,5,2,0,0,0.014138367
0.82,2,0,0,0.29,0.001677852,158.95,1,0,9,5,2,0,0.013927381
0.82,0,0,0,0.25,0.006711409,1333.6,4,0,4,4,1,0,0.014417776
0.82,0,0,0,0.29,0.010067114,794.21,6,0,4,3,0,0,0.012330525
0.82,0,1,1,0.24,0.020134228,620.88,11,0,0,0,1,0,0.013255425
0.82,0,1,0,0.27,0.021812081,223.44,9,0,2,2,1,0.02,0.016237669
0.82,2,1,2,0.11,0.02852349,657.65,16,0,8,2,3,0,0.00575349
0.82,0,1,0,0.21,0.02852349,449.96,14,1,7,3,1,0.01,0.012718558
0.82,6,4,0,0.25,0.021812081,556.39,13,0,14,8,2,0,0.014894078
0.82,2,1,0,0.26,0.016778523,333.22,10,1,9,3,1,0.01,0.014651594
0.82,1,0,1,0.3,0.005033557,798.89,3,0,5,3,1,0,0.012881083
0.82,1,2,1,0.25,0.015100671,784.31,9,3,3,4,1,0,0.016543302
0.82,0,1,0,0.2,0.035234899,297.2,15,1,5,3,1,0.03,0.016759459
0.82,0,4,2,0.08,0.021812081,711.91,12,1,13,4,3,0.01,0.005383599
0.81,0,1,0,0.22,0.026845638,386.73,11,0,4,3,1,0.01,0.014939095
0.81,1,0,0,0.31,0.038590604,272.34,19,0,3,2,0,0.03,0.013284223
